datasheet_id|line|description|cost|
000002684|4|<div class="dsHeaderAoI">Assigned Agent</div>||
000002684|5|YOUR UNIT COSTS||
000002684|6|11 models|100|
000002685|1|<div class="dsHeaderAoI">AGENTS OF THE IMPERIUM Detachment</div>||
000002685|2|YOUR UNIT COSTS||
000002685|3|11 models|90|
000002685|4|<div class="dsHeaderAoI">Assigned Agent</div>||
000002685|5|YOUR UNIT COSTS||
000002685|6|11 models|85|
000002686|1|YOUR UNIT COSTS||
000002686|2|5 models|55|
000002686|3|10 models|110|
000002687|1|YOUR UNIT COSTS||
000002687|2|11 models|45|
000002687|3|22 models|90|
000002688|1|YOUR UNIT COSTS||
000002688|2|1 model| 130|
000002689|1|YOUR UNIT COSTS||
000002689|2|1 model|110|
000002690|1|YOUR 1ST TO 2ND UNITS COST||
000002690|2|1 model|125|
000002690|3|YOUR 3RD + UNIT COSTS||
000002690|4|1 model|135|
000002691|1|YOUR UNIT COSTS||
000002691|2|3 models|75|
000002691|3|6 models|150|
000002692|1|YOUR UNIT COSTS||
000002692|2|3 models|60|
000002692|3|6 models|120|
000002693|1|YOUR UNIT COSTS||
000002693|2|3 models| 55|
000002693|3|6 models| 105|
000002694|1|YOUR UNIT COSTS||
000002694|2|1 model|65|
000002700|1|YOUR 1ST UNIT COSTS||
000002700|2|YOUR 1ST UNIT COSTS||
000002700|3|1 model|525|
000002700|4|1 model|525|
000002700|5|YOUR 2ND + UNIT COSTS||
000002700|6|YOUR 2ND + UNIT COSTS||
000002700|7|1 model|575|
000002700|8|1 model|575|
000002700|9|YOUR 1ST UNIT COSTS||
000002700|10|1 model|525|
000002700|11|YOUR 2ND + UNIT COSTS||
000002700|12|1 model|575|
000002701|1|YOUR UNIT COSTS||
000002701|2|YOUR UNIT COSTS||
000002701|3|1 model|70|
000002701|4|1 model|70|
000002701|5|YOUR UNIT COSTS||
000002701|6|1 model|70|
000002702|1|YOUR UNIT COSTS||
000002702|2|YOUR UNIT COSTS||
000002702|3|1 model|95|
000002702|4|1 model|95|
000002702|5|YOUR UNIT COSTS||
000002702|6|1 model|95|
000002703|1|YOUR UNIT COSTS||
000002703|2|YOUR UNIT COSTS||
000002703|3|3 models|150|
000002703|4|3 models|150|
000002703|5|6 models|300|
000002703|6|6 models|300|
000002703|7|YOUR UNIT COSTS||
000002703|8|3 models|150|
000002703|9|6 models|300|
000002704|1|YOUR UNIT COSTS||
000002704|2|YOUR UNIT COSTS||
000002704|3|1 model|480|
000002704|4|1 model|480|
000002704|5|YOUR UNIT COSTS||
000002704|6|1 model|480|
000002705|1|YOUR 1ST TO 2ND UNITS COST||
000002705|2|YOUR 1ST TO 2ND UNITS COST||
000002705|3|1 model|160|
000002705|4|1 model|160|
000002705|5|YOUR 3RD + UNIT COSTS||
000002705|6|YOUR 3RD + UNIT COSTS||
000002705|7|1 model|170|
000002705|8|1 model|170|
000002705|9|YOUR 1ST TO 2ND UNITS COST||
000002705|10|1 model|160|
000002705|11|YOUR 3RD + UNIT COSTS||
000002705|12|1 model|170|
000002706|1|YOUR UNIT COSTS||
000002706|2|YOUR UNIT COSTS||
000002706|3|1 model|150|
000002706|4|1 model|150|
000002706|5|YOUR UNIT COSTS||
000002706|6|1 model|150|
000002707|1|YOUR UNIT COSTS||
000002707|2|YOUR UNIT COSTS||
000002707|3|1 model|55|
000002707|4|1 model|55|
000002707|5|YOUR UNIT COSTS||
000002707|6|1 model|55|
000002708|1|YOUR UNIT COSTS||
000002708|2|1 model|100|
000002709|1|YOUR UNIT COSTS||
000002709|2|1 model|55|
000002710|1|YOUR UNIT COSTS||
000002710|2|YOUR UNIT COSTS||
000002710|3|1 model|220|
000002710|4|1 model|220|
000002710|5|YOUR UNIT COSTS||
000002710|6|1 model|220|
000002711|1|YOUR UNIT COSTS||
000002711|2|YOUR UNIT COSTS||
000002711|3|1 model|105|
000002711|4|1 model|105|
000002711|5|YOUR UNIT COSTS||
000002711|6|1 model|105|
000002712|1|YOUR UNIT COSTS||
000002712|2|YOUR UNIT COSTS||
000002712|3|3 models|70|
000002712|4|3 models|70|
000002712|5|6 models|140|
000002712|6|6 models|140|
000002712|7|+ <!-- -->1 Invader ATV|60|
000002712|8|+ <!-- -->1 Invader ATV|60|
000002712|9|YOUR UNIT COSTS||
000002712|10|3 models|75|
000002712|11|6 models|140|
000002712|12|+ <!-- -->1 Invader ATV|60|
000002712|13|YOUR UNIT COSTS||
000002712|14|3 models|70|
000002712|15|6 models|140|
000002712|16|+ <!-- -->1 Invader ATV|60|
000002713|1|YOUR UNIT COSTS||
000002713|2|1 model|80|
000002714|1|YOUR 1ST TO 2ND UNITS COST||
000002714|2|YOUR 1ST TO 2ND UNITS COST||
000002714|3|1 model|135|
000002714|4|1 model|135|
000002714|5|YOUR 3RD + UNIT COSTS||
000002714|6|YOUR 3RD + UNIT COSTS||
000002714|7|1 model|145|
000002714|8|1 model|145|
000002714|9|YOUR 1ST TO 2ND UNITS COST||
000002714|10|1 model|135|
000002714|11|YOUR 3RD + UNIT COSTS||
000002714|12|1 model|145|
000002715|1|YOUR 1ST TO 2ND UNITS COST||
000002715|2|YOUR 1ST TO 2ND UNITS COST||
000002715|3|1 model|140|
000002715|4|1 model|140|
000002715|5|YOUR 3RD + UNIT COSTS||
000002715|6|YOUR 3RD + UNIT COSTS||
000002715|7|1 model|150|
000002715|8|1 model|150|
000002715|9|YOUR 1ST TO 2ND UNITS COST||
000002715|10|1 model|140|
000002715|11|YOUR 3RD + UNIT COSTS||
000002715|12|1 model|150|
000002717|1|YOUR 1ST TO 2ND UNITS COST||
000002717|2|YOUR 1ST TO 2ND UNITS COST||
000002717|3|1 model|195|
000002717|4|1 model|195|
000002717|5|YOUR 3RD + UNIT COSTS||
000002717|6|YOUR 3RD + UNIT COSTS||
000002717|7|1 model|210|
000002717|8|1 model|210|
000002717|9|WARGEAR OPTIONS||
000002717|10|WARGEAR OPTIONS||
000002717|11|per Macro plasma incinerator|10|
000002717|12|per Macro plasma incinerator|10|
000002717|13|YOUR 1ST TO 2ND UNITS COST||
000002717|14|1 model|195|
000002717|15|YOUR 3RD + UNIT COSTS||
000002717|16|1 model|210|
000002717|17|WARGEAR OPTIONS||
000002717|18|per Macro plasma incinerator|10|
000002718|1|YOUR UNIT COSTS||
000002718|2|YOUR UNIT COSTS||
000002718|3|5 models|75|
000002718|4|5 models|75|
000002718|5|10 models|150|
000002718|6|10 models|150|
000002718|7|YOUR UNIT COSTS||
000002718|8|5 models|75|
000002718|9|10 models|150|
000002719|1|YOUR UNIT COSTS||
000002719|2|YOUR UNIT COSTS||
000002719|3|1 model|140|
000002719|4|1 model|140|
000002719|5|YOUR UNIT COSTS||
000002719|6|1 model|140|
000002720|1|YOUR UNIT COSTS||
000002720|2|YOUR UNIT COSTS||
000002720|3|1 model|105|
000002720|4|1 model|105|
000002720|5|YOUR UNIT COSTS||
000002720|6|1 model|105|
000002721|1|YOUR 1ST TO 2ND UNITS COST||
000002721|2|YOUR 1ST TO 2ND UNITS COST||
000002721|3|1 model|170|
000002721|4|1 model|170|
000002721|5|YOUR 3RD + UNIT COSTS||
000002721|6|YOUR 3RD + UNIT COSTS||
000002721|7|1 model|190|
000002721|8|1 model|190|
000002721|9|YOUR 1ST TO 2ND UNITS COST||
000002721|10|1 model|170|
000002721|11|YOUR 3RD + UNIT COSTS||
000002721|12|1 model|190|
000002722|1|YOUR 1ST TO 2ND UNITS COST||
000002722|2|YOUR 1ST TO 2ND UNITS COST||
000002722|3|1 model|255|
000002722|4|1 model|255|
000002722|5|YOUR 3RD + UNIT COSTS||
000002722|6|YOUR 3RD + UNIT COSTS||
000002722|7|1 model|275|
000002722|8|1 model|275|
000002722|9|WARGEAR OPTIONS||
000002722|10|WARGEAR OPTIONS||
000002722|11|per Heavy laser destroyer|10|
000002722|12|per Heavy laser destroyer|10|
000002722|13|YOUR 1ST TO 2ND UNITS COST||
000002722|14|1 model|230|
000002722|15|YOUR 3RD + UNIT COSTS||
000002722|16|1 model|250|
000002722|17|WARGEAR OPTIONS||
000002722|18|per Heavy laser destroyer|10|
000002722|19|YOUR 1ST TO 2ND UNITS COST||
000002722|20|1 model|230|
000002722|21|YOUR 3RD + UNIT COSTS||
000002722|22|1 model|250|
000002722|23|WARGEAR OPTIONS||
000002722|24|per Heavy laser destroyer|10|
000002722|25|YOUR 1ST TO 2ND UNITS COST||
000002722|26|1 model|230|
000002722|27|YOUR 3RD + UNIT COSTS||
000002722|28|1 model|250|
000002722|29|WARGEAR OPTIONS||
000002722|30|per Heavy laser destroyer|10|
000002722|31|YOUR 1ST TO 2ND UNITS COST||
000002722|32|1 model|230|
000002722|33|YOUR 3RD + UNIT COSTS||
000002722|34|1 model|250|
000002722|35|WARGEAR OPTIONS||
000002722|36|per Heavy laser destroyer|10|
000002722|37|YOUR 1ST TO 2ND UNITS COST||
000002722|38|1 model|255|
000002722|39|YOUR 3RD + UNIT COSTS||
000002722|40|1 model|275|
000002722|41|WARGEAR OPTIONS||
000002722|42|per Heavy laser destroyer|10|
000002723|1|YOUR 1ST TO 3RD UNITS COST||
000002723|2|YOUR 1ST TO 3RD UNITS COST||
000002723|3|1 model|65|
000002723|4|1 model|65|
000002723|5|YOUR 4TH + UNIT COSTS||
000002723|6|YOUR 4TH + UNIT COSTS||
000002723|7|1 model|75|
000002723|8|1 model|75|
000002723|9|YOUR 1ST TO 3RD UNITS COST||
000002723|10|1 model|65|
000002723|11|YOUR 4TH + UNIT COSTS||
000002723|12|1 model|75|
000002724|1|YOUR UNIT COSTS||
000002724|2|YOUR UNIT COSTS||
000002724|3|1 model|495|
000002724|4|1 model|495|
000002724|5|YOUR UNIT COSTS||
000002724|6|1 model|495|
000002725|1|YOUR UNIT COSTS||
000002725|2|5 models|85|
000002726|1|YOUR UNIT COSTS||
000002726|2|1 model| 95|
000002727|1|YOUR 1ST UNIT COSTS||
000002727|2|YOUR 1ST UNIT COSTS||
000002727|3|1 model|175|
000002727|4|1 model|175|
000002727|5|YOUR 2ND + UNIT COSTS||
000002727|6|YOUR 2ND + UNIT COSTS||
000002727|7|1 model|195|
000002727|8|1 model|195|
000002727|9|YOUR 1ST UNIT COSTS||
000002727|10|1 model|175|
000002727|11|YOUR 2ND + UNIT COSTS||
000002727|12|1 model|195|
000002728|1|YOUR UNIT COSTS||
000002728|2|YOUR UNIT COSTS||
000002728|3|1 model|115|
000002728|4|1 model|115|
000002728|5|YOUR UNIT COSTS||
000002728|6|1 model|115|
000002729|1|YOUR UNIT COSTS||
000002729|2|YOUR UNIT COSTS||
000002729|3|1 model|115|
000002729|4|1 model|115|
000002729|5|YOUR UNIT COSTS||
000002729|6|1 model|115|
000002730|1|YOUR UNIT COSTS||
000002730|2|1 model|180|
000002731|1|YOUR UNIT COSTS||
000002731|2|1 model|65|
000002732|1|YOUR UNIT COSTS||
000002732|2|3 models|75|
000002733|1|YOUR UNIT COSTS||
000002733|2|4 models|40|
000002733|3|7 models|70|
000002734|1|YOUR UNIT COSTS||
000002734|2|3 models|95|
000002735|1|YOUR UNIT COSTS||
000002735|2|3 models|95|
000002737|1|YOUR 1ST TO 2ND UNITS COST||
000002737|2|5 models| 115|
000002737|3|10 models|230|
000002737|4|YOUR 3RD + UNIT COSTS||
000002737|5|5 models| 130|
000002737|6|10 models|245|
000002738|1|YOUR UNIT COSTS||
000002738|2|1 model|100|
000002739|1|YOUR UNIT COSTS||
000002739|2|1 model|110|
000002740|1|YOUR UNIT COSTS||
000002740|2|1 model|85|
000002741|1|YOUR 1ST TO 2ND UNITS COST||
000002741|2|1 model| 145|
000002741|3|YOUR 3RD + UNIT COSTS||
000002741|4|1 model| 160|
000002741|5|WARGEAR OPTIONS||
000002741|6|per Multi-melta|5|
000002741|7|per Lascannon|5|
000002741|8|per Plasma cannon|5|
000002742|1|YOUR 1ST TO 2ND UNITS COST||
000002742|2|1 model| 145|
000002742|3|YOUR 3RD + UNIT COSTS||
000002742|4|1 model| 160|
000002742|5|WARGEAR OPTIONS||
000002742|6|per Multi-melta|5|
000002742|7|per Lascannon|5|
000002742|8|per Plasma cannon|5|
000002743|1|YOUR 1ST TO 2ND UNITS COST||
000002743|2|1 model| 160|
000002743|3|YOUR 3RD + UNIT COSTS||
000002743|4|1 model| 175|
000002743|5|WARGEAR OPTIONS||
000002743|6|per Multi-melta|5|
000002743|7|per Lascannon|5|
000002743|8|per Plasma cannon|5|
000002744|1|YOUR 1ST TO 2ND UNITS COST||
000002744|2|1 model| 130|
000002744|3|YOUR 3RD + UNIT COSTS||
000002744|4|1 model| 145|
000002744|5|WARGEAR OPTIONS||
000002744|6|per Multi-melta|5|
000002744|7|per Lascannon|5|
000002744|8|per Plasma cannon|5|
000002745|1|YOUR 1ST TO 2ND UNITS COST||
000002745|2|1 model| 130|
000002745|3|YOUR 3RD + UNIT COSTS||
000002745|4|1 model| 145|
000002745|5|WARGEAR OPTIONS||
000002745|6|per Multi-melta|5|
000002745|7|per Lascannon|5|
000002745|8|per Plasma cannon|5|
000002746|1|YOUR 1ST TO 2ND UNITS COST||
000002746|2|5 models|75|
000002746|3|10 models| 150|
000002746|4|YOUR 3RD + UNIT COSTS||
000002746|5|5 models|85|
000002746|6|10 models| 160|
000002748|1|YOUR 1ST TO 2ND UNITS COST||
000002748|2|3 models| 105|
000002748|3|YOUR 3RD + UNIT COSTS||
000002748|4|3 models| 115|
000002749|1|YOUR UNIT COSTS||
000002749|2|1 model|170|
000002750|1|YOUR UNIT COSTS||
000002750|2|1 model|45|
000002751|1|YOUR 1ST UNIT COSTS||
000002751|2|1 model|250|
000002751|3|YOUR 2ND + UNIT COSTS||
000002751|4|1 model|270|
000002752|1|YOUR 1ST UNIT COSTS||
000002752|2|1 model|250|
000002752|3|YOUR 2ND + UNIT COSTS||
000002752|4|1 model|270|
000002753|1|YOUR 1ST TO 2ND UNITS COST||
000002753|2|1 model|80|
000002753|3|YOUR 3RD + UNIT COSTS||
000002753|4|1 model|90|
000002755|1|YOUR UNIT COSTS||
000002755|2|1 model|90|
000002757|1|YOUR UNIT COSTS||
000002757|2|1 model|170|
000002758|1|YOUR UNIT COSTS||
000002758|2|1 model|190|
000002759|1|YOUR UNIT COSTS||
000002759|2|1 model| 70|
000002760|1|YOUR UNIT COSTS||
000002760|2|1 model|70|
000002761|1|YOUR UNIT COSTS||
000002761|2|5 models|90|
000002761|3|10 models|180|
000002762|1|<div class="dsHeaderAoI">AGENTS OF THE IMPERIUM Detachment</div>||
000002762|2|YOUR UNIT COSTS||
000002762|3|4 models|75|
000002762|4|<div class="dsHeaderAoI">Assigned Agent</div>||
000002762|5|YOUR UNIT COSTS||
000002762|6|4 models|105|
000002763|1|YOUR UNIT COSTS||
000002763|2|1 model|40|
000002764|1|YOUR UNIT COSTS||
000002764|2|1 model|40|
000002765|1|<div class="dsHeaderAoI">AGENTS OF THE IMPERIUM Detachment</div>||
000002765|2|YOUR UNIT COSTS||
000002765|3|1 model|60|
000002765|4|<div class="dsHeaderAoI">Assigned Agent</div>||
000002765|5|YOUR UNIT COSTS||
000002765|6|1 model|75|
000002766|1|YOUR UNIT COSTS||
000002766|2|1 model|55|
000002767|1|<div class="dsHeaderAoI">AGENTS OF THE IMPERIUM Detachment</div>||
000002767|2|YOUR UNIT COSTS||
000002767|3|6 models|50|
000002767|4|12 models|100|
000002767|5|<div class="dsHeaderAoI">Assigned Agent</div>||
000002767|6|YOUR UNIT COSTS||
000002767|7|6 models|60|
000002767|8|12 models|120|
000002768|1|YOUR UNIT COSTS||
000002768|2|1 model|95|
000002769|1|YOUR 1ST TO 2ND UNITS COST||
000002769|2|1 model|150|
000002769|3|YOUR 3RD + UNIT COSTS||
000002769|4|1 model|160|
000002771|1|YOUR UNIT COSTS||
000002771|2|2 models|85|
000002772|1|YOUR UNIT COSTS||
000002772|2|YOUR UNIT COSTS||
000002772|3|4 models|105|
000002772|4|4 models|105|
000002772|5|YOUR UNIT COSTS||
000002772|6|4 models|105|
000002773|1|YOUR UNIT COSTS||
000002773|2|YOUR UNIT COSTS||
000002773|3|1 model|40|
000002773|4|1 model|40|
000002773|5|YOUR UNIT COSTS||
000002773|6|1 model|40|
000002775|1|YOUR UNIT COSTS||
000002775|2|YOUR UNIT COSTS||
000002775|3|1 model|40|
000002775|4|1 model|40|
000002775|5|YOUR UNIT COSTS||
000002775|6|1 model|40|
000002776|1|YOUR 1ST TO 2ND UNITS COST||
000002776|2|YOUR 1ST TO 2ND UNITS COST||
000002776|3|5 models|85|
000002776|4|5 models|85|
000002776|5|10 models|160|
000002776|6|10 models|160|
000002776|7|YOUR 3RD + UNIT COSTS||
000002776|8|YOUR 3RD + UNIT COSTS||
000002776|9|5 models|95|
000002776|10|5 models|95|
000002776|11|10 models|170|
000002776|12|10 models|170|
000002776|13|YOUR 1ST TO 2ND UNITS COST||
000002776|14|5 models|95|
000002776|15|10 models|180|
000002776|16|YOUR 3RD + UNIT COSTS||
000002776|17|5 models|105|
000002776|18|10 models|190|
000002776|19|YOUR 1ST TO 2ND UNITS COST||
000002776|20|5 models|85|
000002776|21|10 models|160|
000002776|22|YOUR 3RD + UNIT COSTS||
000002776|23|5 models|95|
000002776|24|10 models|170|
000002779|1|YOUR 1ST TO 2ND UNITS COST||
000002779|2|10 models|170|
000002779|3|YOUR 3RD + UNIT COSTS||
000002779|4|10 models|180|
000002780|1|YOUR 1ST TO 2ND UNITS COST||
000002780|2|10 models|195|
000002780|3|YOUR 3RD + UNIT COSTS||
000002780|4|10 models|210|
000002781|1|YOUR 1ST TO 2ND UNITS COST||
000002781|2|10 models|275|
000002781|3|YOUR 3RD + UNIT COSTS||
000002781|4|10 models|290|
000002783|1|YOUR UNIT COSTS||
000002783|2|5 models|100|
000002783|3|10 models|190|
000002786|1|YOUR 1ST TO 3RD UNITS COST||
000002786|2|1 model| 75|
000002786|3|YOUR 4TH + UNIT COSTS||
000002786|4|1 model|85|
000002787|1|YOUR 1ST TO 2ND UNITS COST||
000002787|2|1 model|160|
000002787|3|YOUR 3RD + UNIT COSTS||
000002787|4|1 model|170|
000002788|1|YOUR 1ST TO 2ND UNITS COST||
000002788|2|1 model|150|
000002788|3|YOUR 3RD + UNIT COSTS||
000002788|4|1 model|160|
000002789|1|YOUR 1ST TO 2ND UNITS COST||
000002789|2|1 model|160|
000002789|3|YOUR 3RD + UNIT COSTS||
000002789|4|1 model|170|
000002790|1|YOUR 1ST TO 2ND UNITS COST||
000002790|2|1 model| 255|
000002790|3|YOUR 3RD + UNIT COSTS||
000002790|4|1 model| 275|
000002790|5|WARGEAR OPTIONS||
000002790|6|per Heavy laser destroyer|10|
000002791|1|YOUR 1ST TO 2ND UNITS COST||
000002791|2|1 model|170|
000002791|3|YOUR 3RD + UNIT COSTS||
000002791|4|1 model|190|
000002792|1|YOUR UNIT COSTS||
000002792|2|4 models| 100|
000002793|1|YOUR UNIT COSTS||
000002793|2|1 model|70|
000002794|1|YOUR UNIT COSTS||
000002794|2|1 model| 110|
000002795|1|YOUR UNIT COSTS||
000002795|2|1 model| 90|
000002796|1|YOUR 1ST TO 2ND UNITS COST||
000002796|2|1 model|80|
000002796|3|YOUR 3RD + UNIT COSTS||
000002796|4|1 model|90|
000002798|1|YOUR 1ST TO 2ND UNITS COST||
000002798|2|4 models| 100|
000002798|3|5 models| 125|
000002798|4|9 models| 225|
000002798|5|10 models| 250|
000002798|6|YOUR 3RD + UNIT COSTS||
000002798|7|4 models|120|
000002798|8|5 models|145|
000002798|9|9 models| 245|
000002798|10|10 models| 270|
000002799|1|YOUR UNIT COSTS||
000002799|2|1 Sword Brother, 4 Neophytes, 5 Initiates|150|
000002799|3|1 Sword Brother, 8 Neophytes, 11 Initiates|290|
000002801|1|YOUR 1ST TO 2ND UNITS COST||
000002801|2|1 model|125|
000002801|3|YOUR 3RD + UNIT COSTS||
000002801|4|1 model|135|
000002802|1|YOUR UNIT COSTS||
000002802|2|1 model|35|
000002803|1|YOUR UNIT COSTS||
000002803|2|1 model|40|
000002804|1|YOUR UNIT COSTS||
000002804|2|1 model|30|
000002805|1|YOUR UNIT COSTS||
000002805|2|1 model|20|
000002806|1|YOUR UNIT COSTS||
000002806|2|5 models|95|
000002806|3|10 models|190|
000003582|1|YOUR UNIT COSTS||
000003582|2|10 models| 160|
000003582|3|20 models| 320|
000003583|1|YOUR 1ST TO 3RD UNITS COST||
000003583|2|5 models|100|
000003583|3|10 models|190|
000003583|4|YOUR 4TH + UNIT COSTS||
000003583|5|5 models|110|
000003583|6|10 models|200|
000003584|1|YOUR UNIT COSTS||
000003584|2|5 models|90|
000003584|3|7 models|125|
000003584|4|10 models| 180|
000003585|1|YOUR UNIT COSTS||
000003585|2|1 model|840|
000003586|1|YOUR UNIT COSTS||
000003586|2|1 model|150|
000003587|1|YOUR UNIT COSTS||
000003587|2|1 model|160|
000003588|1|YOUR UNIT COSTS||
000003588|2|1 model|840|
000003589|1|YOUR UNIT COSTS||
000003589|2|1 model|500|
000003590|1|YOUR UNIT COSTS||
000003590|2|1 model|400|
000003591|1|YOUR UNIT COSTS||
000003591|2|1 model|840|
000003592|1|YOUR UNIT COSTS||
000003592|2|1 model|90|
000003593|1|YOUR UNIT COSTS||
000003593|2|7 models|125|
000003594|1|YOUR UNIT COSTS||
000003594|2|1 model|115|
000003595|1|YOUR UNIT COSTS||
000003595|2|1 model|140|
000003596|1|YOUR UNIT COSTS||
000003596|2|16 models|85|
000003597|1|YOUR UNIT COSTS||
000003597|2|1 model|100|
000003598|1|YOUR UNIT COSTS||
000003598|2|1 model|115|
000003599|1|YOUR UNIT COSTS||
000003599|2|1 model|140|
000003600|1|YOUR UNIT COSTS||
000003600|2|1 model|80|
000003601|1|YOUR UNIT COSTS||
000003601|2|1 model|115|
000003602|1|YOUR UNIT COSTS||
000003602|2|1 model|140|
000003603|1|YOUR UNIT COSTS||
000003603|2|YOUR UNIT COSTS||
000003603|3|1 model|200|
000003603|4|1 model|200|
000003603|5|YOUR UNIT COSTS||
000003603|6|1 model|200|
000003604|1|YOUR UNIT COSTS||
000003604|2|YOUR UNIT COSTS||
000003604|3|1 model|200|
000003604|4|1 model|200|
000003604|5|YOUR UNIT COSTS||
000003604|6|1 model|200|
000003605|1|YOUR UNIT COSTS||
000003605|2|YOUR UNIT COSTS||
000003605|3|1 model|200|
000003605|4|1 model|200|
000003605|5|YOUR UNIT COSTS||
000003605|6|1 model|200|
000003606|1|YOUR UNIT COSTS||
000003606|2|YOUR UNIT COSTS||
000003606|3|1 model|200|
000003606|4|1 model|200|
000003606|5|YOUR UNIT COSTS||
000003606|6|1 model|200|
000003607|1|YOUR UNIT COSTS||
000003607|2|YOUR UNIT COSTS||
000003607|3|1 model|230|
000003607|4|1 model|230|
000003607|5|YOUR UNIT COSTS||
000003607|6|1 model|230|
000003608|1|YOUR UNIT COSTS||
000003608|2|YOUR UNIT COSTS||
000003608|3|1 model|230|
000003608|4|1 model|230|
000003608|5|YOUR UNIT COSTS||
000003608|6|1 model|230|
000003609|1|YOUR UNIT COSTS||
000003609|2|YOUR UNIT COSTS||
000003609|3|1 model|230|
000003609|4|1 model|230|
000003609|5|YOUR UNIT COSTS||
000003609|6|1 model|230|
000003610|1|YOUR UNIT COSTS||
000003610|2|YOUR UNIT COSTS||
000003610|3|1 model|230|
000003610|4|1 model|230|
000003610|5|YOUR UNIT COSTS||
000003610|6|1 model|230|
000003611|1|YOUR UNIT COSTS||
000003611|2|YOUR UNIT COSTS||
000003611|3|1 model|220|
000003611|4|1 model|220|
000003611|5|YOUR UNIT COSTS||
000003611|6|1 model|220|
000003612|1|YOUR UNIT COSTS||
000003612|2|YOUR UNIT COSTS||
000003612|3|1 model|220|
000003612|4|1 model|220|
000003612|5|YOUR UNIT COSTS||
000003612|6|1 model|220|
000003613|1|YOUR UNIT COSTS||
000003613|2|YOUR UNIT COSTS||
000003613|3|1 model|220|
000003613|4|1 model|220|
000003613|5|YOUR UNIT COSTS||
000003613|6|1 model|220|
000003614|1|YOUR UNIT COSTS||
