faction_id|name|id|cost|detachment|detachment_id|upgrade|legend|description|support_leader|
QI|Gyro-Optimised Actuators|000011008002|15|Throne-Bonded Outriders|000001167|true|Flowing down the neural tether between Thrones and Helms Mechanicum, the faint whispering of ancestral gheists drives bondsmen on to greater urgency.|ARMIGER unit only. This unit has MOBILE.||
QI|Bringer of Justice|000010755002|30|Freeblade Company|000001145|false|It is said that whenever this famed weapon is brought to life, it shall not fall silent until it has slaked its thirst for justice.|Imperial Knights model only. Improve the Attacks characteristic of melee weapons equipped by the bearer by 2, and each time the bearer makes a melee attack, add 1 to the Hit roll.||
QI|Herald of Triumph|000010502002|15|Questoris Companions|000001108|false|This Noble’s arrogant challenges herald a feat of victory, a promise of death that blares from their suit’s emitters.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. When the bearer ends a Charge move, it can use this Enhancement. If it does, this Enhancement is expended, then each enemy unit within Engagement Range of the bearer must take a Battle-shock test, subtracting 1 from the result.||
QI|Magos Questoris|000009761002|20|Questor Forgepact|000000988|false|An expert in the intricate mechanisms and weapons systems of Imperial Knights, this Tech‑Priest taught Sacristans their craft. They now walk in the shadow of these war machines and make field repairs in the midst of battle.|TECH-PRIEST model only. When using this model’s <b>Sacristan Pledge</b> ability, the selected IMPERIAL KNIGHTS model heals 2 additional wounds.||
QI|Mentor’s Pride|000010506002|20|Spearhead-At-Arms|000001109|false|A draconian enforcer of stringent standards, when this stern Noble does acknowledge pride in their servants, their Bondsmen zealously strive to retain it.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. While two or more Armiger models are under the effects of the bearers Bondsman ability, each time each of those <span class="kwb">ARMIGER</span> models makes an attack, you can re-roll a Hit roll of 1.||
QI|Knight of the Opus Machina (Aura)|000009761003|15|Questor Forgepact|000000988|false|A devotee of the Omnissian creed, this Noble is inspired by the presence of the Adeptus Mechanicus, fighting with greater zeal and vigour in their holy presence.|IMPERIAL KNIGHTS model only. While a friendly ADEPTUS MECHANICUS unit is within 6" of this model, that <span class="kwb">ADEPTUS</span> <span class="kwb">MECHANICUS</span> unit’s melee attacks have +1 <b>WS</b> and <b>AP</b>.||
QI|Fables of Nightmare|000010506003|10|Spearhead-At-Arms|000001109|false|Many are the fiends and unnamed dooms that lead hosts of darkness in the oldest tales. Their retelling spurs this Noble’s Bondsmen to seek out the lurking commanders of the foe and cut them down, so that they may end the spread of their evil.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. While two or more Armiger models are under the effects of the bearer’s Bondsman ability, melee weapons equipped by those <span class="kwb">ARMIGER</span> models have the [precision] ability.||
QI|Wyrmslayer Divination|000010502003|10|Questoris Companions|000001108|false|Whispered to a Knights machine spirit before battle, this techno-omen prophesies doom for airborne foes.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. In your Shooting phase, when the bearer is selected to shoot, it can use this Enhancement. If it does, this Enhancement is expended, then until the end of the phase, each time it makes an attack that targets a unit that can <span class="kwb">FLY</span>, you can re-roll the Hit roll.||
QI|Bearer of the Evanescent Ion|000010493003|15|Valourstrike Lance|000001106|false|This Knight’s ion shield projects a stream of nictitating particles that can obscure fellow Nobles from sight.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. At the end of your Movement phase, select one other <span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model from your army that is within 12" of and visible to the bearer. Until the start of your next Movement phase, that selected model has the Stealth ability.||
QI|Hunter’s Eye|000010755003|25|Freeblade Company|000001145|false|This remarkable data‑manifold surrounds a scion with holo‑projected bioscans and engine‑signature readouts, whose gaze penetrates the densest terrain as though it was not there.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. Ranged weapons equipped by the bearer have the [IGNORES COVER] ability.||
QI|Archeotech Autoloaders|000011004003|25|Dominus Foebreakers|000001219|false|These ancient and precious components are installed with great reverence; their function is to keep the Dominus‑class Knight’s guns firing with ferocious efficiency|IMPERIAL KNIGHTS DOMINUS model only. This unit can re-roll rolls to determine the <b>A</b> of a weapon.||
QI|Ancestral Overbleed|000011008003|10|Throne-Bonded Outriders|000001167|true|Though it requires additional work by the Sacristans, when Armigers are to be used like hunting hounds amidst dense terrain, it is considered worthwhile to enhance their steeds’ agility.|ARMIGER unit only. When you target this unit with the Fire Overwatch/Heroic Intervention stratagem, that use is -1 <b>CP</b>.||
QI|Purgation’s Hand|000010497003|20|Gate Warden Lance|000001107|false|The Noble dubbed with this honourable title has sworn to purge the frontiers of their realm, scouring it clean of the stain of everything foul and inimical to the Code.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. Each time the bearer makes a melee attack, if the bearer is on your defensive line, re-roll a Hit roll of 1 and re-roll a Wound roll of 1.||
QI|Tales of Heroism|000010506004|10|Spearhead-At-Arms|000001109|false|Recounting the valorous feats of legendary Nobles, this champion inspires their squires to deride and denounce the foes every attempt at evading a just execution.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. While two or more Armiger models are under the effects of the bearer’s Bondsman ability, each time one of those <span class="kwb">ARMIGER</span> models makes a melee attack, you can ignore any or all modifiers to the Hit roll and/or the Wound roll.||
QI|Bearer of the Judicant’s Helm|000010493004|25|Valourstrike Lance|000001106|false|A courtly counsellor against deception and a visionary hunter of lurking prey, this Noble’s sage advice unmasks the contemptible before their companions.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. At the start of your Shooting phase, select one other <span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model from your army that is within 12" of and visible to the bearer. Until the end of the phase, ranged weapons equipped by that selected model have the [ignores cover] ability.||
QI|Pennant of Silvered Fury|000010502004|15|Questoris Companions|000001108|false|This circuit-etched pennant marks a slayer of hordes and is linked to a glowing electoo beneath the pilot’s skin.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. When the bearer is selected to fight, it can use this Enhancement. If it does, this Enhancement is expended, then until the end of the phase, melee weapons equipped by the bearer have the [sustained hits 2] ability.||
QI|Augury Halo|000010497004|20|Gate Warden Lance|000001107|false|This web of neuro-couplings has been worked into a richly ornamented helmet. Through it, the Noble pilot can access nearby hidden augur nodes deployed by servitor clades of the Sacristans, inloading targeting data to pick out the locations of shrouded besiegers.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. Each time the bearer makes a ranged attack, while the bearer is on your defensive line, weapons equipped by the bearer have the [ignores cover] ability.||
QI|Mysterious Guardian|000010755004|35|Freeblade Company|000001145|false|Manifesting as though from nowhere, this Knight is an elemental force of vengeance against the Emperor of Mankind’s foes. At battle’s end, it disappears as mysteriously as it arrived.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. (Once per battle, per army) At the end of your opponent’s turn, if this unit is unengaged, you can use this ability. If you do:<br><ul><li>Place this unit in strategic reserves.</li><li>This unit has Deep Strike until the start of your next Shooting phase.</li><li>This unit must make an ingress move in your next Movement phase (including in your first turn).</li></ul>||
QI|Vengeful Tread|000010497005|15|Gate Warden Lance|000001107|false|The punitive anger of this pilot towards those who dare defile their realm is terrifying to behold. War horns blaring, they barge and trample forward, crushing their lessers in a terminal lesson of humility.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. Once per turn, you can target the bearer with the Crushing Impact Stratagem for 0CP.||
QI|Martial Tuition|000010506005|15|Spearhead-At-Arms|000001109|false|Long has this Noble trained their Bondsmen in hunting the deadliest prey, instilling in them the skills to honourably exploit any opening in an enemy’s defence.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. While two or more Armiger models arc under the effects of the bearer’s Bondsman ability, once per turn, you can target one of those <span class="kwb">ARMIGER</span> models with the Counter-offensive Stratagem for 0CP.||
QI|Sanctuary|000010755005|20|Freeblade Company|000001145|false|Through the projection of rapidly modulating ion fields, this unique generator’s effects wreathe the suit in an all encompassing fog of protective energies that defend it from close‑quarters attacks.|<span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model only. The bearer has a 5+ invulnerable save.||
